id,relid,year,active_year,code_status,type_of_violence,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,deaths
328524,NIG-2020-3-930-4,2020,TRUE,Clear,3,Yenagoa town,"in Ekeki suburbs of Yenagoa, in Bayelsa",Bayelsa state,Yenagoa lga,4.924722,6.264167,136453,Nigeria,NGA,475,Africa,1,1,2
331514,NIG-2020-3-930-7,2020,TRUE,Clear,3,Benin city town,"in Benin City, Edo state",Edo state,,6.335045,5.627492,138612,Nigeria,NGA,475,Africa,1,2,1
336458,NIG-2020-3-930-12,2020,TRUE,Clear,3,Warri town,"Warri, Delta state",Delta state,Warri South lga,5.5167,5.75,137892,Nigeria,NGA,475,Africa,1,1,1
338640,NIG-2020-3-930-21,2020,TRUE,Clear,3,Aba town,Ogbor Hill in Aba,Abia state,,5.106576,7.366667,137175,Nigeria,NGA,475,Africa,1,1,1
338625,NIG-2020-3-930-14,2020,TRUE,Clear,3,Nkpor village,"Nkpor (New Tire Market Area of ), Anambra State",Anambra state,Idemili North lga,6.15038,6.83042,138614,Nigeria,NGA,475,Africa,1,1,2
338639,NIG-2020-3-930-20,2020,TRUE,Clear,3,Umu-Ikaa junction of Port Harcourt-Enugu Expressway,Umuikaa junction in Ngwa North Local Government Area of Abia State along the Enugu-Port Harcourt expressway,Abia state,Isiala Ngwa North lga,5.290563,7.328262,137175,Nigeria,NGA,475,Africa,1,1,1
343476,NIG-2020-3-930-24,2020,TRUE,Clear,3,Jos town,"Jos, Jos-Zaria Road stadium",Plateau state,Jos North lga,9.916667,8.9,143658,Nigeria,NGA,475,Africa,1,1,1
343697,NIG-2020-3-930-25,2020,TRUE,Clear,3,Lagos town,Iyana-oworo area of Lagos State,Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,1,1
343702,NIG-2020-3-930-26,2020,TRUE,Clear,3,Maiha lga,Wuro-ba Adamu village in Maiha Local Government Area of Adamawa State,Adamawa state,Maiha lga,9.86975,13.2048,143667,Nigeria,NGA,475,Africa,1,1,1
348508,NIG-2020-3-930-27,2020,TRUE,Clear,3,Ibadan town,Ibadan,Oyo state,Ibadan North lga,7.387778,3.896389,140048,Nigeria,NGA,475,Africa,1,1,1
353845,NIG-2020-3-930-32,2020,TRUE,Clear,3,Bauchi town,in Bauchi,Bauchi state,Bauchi lga,10.313441,9.843273,144380,Nigeria,NGA,475,Africa,1,1,2
352974,NIG-2020-3-930-29,2020,TRUE,Clear,3,Ozoro town,in Ozoro; Isoko North Local Government Area,Delta state,Isoko North lga,5.541613,6.227013,137893,Nigeria,NGA,475,Africa,1,1,1
353208,NIG-2020-3-930-30,2020,TRUE,Clear,3,Ilahun village,"at llahun, Ijebu-ljesa Road, Ibokun; Obokun Local Government Area

///

at a checkpoint in Ere junction in Obokun",Osun state,Obokun lga,7.760018,4.768644,140770,Nigeria,NGA,475,Africa,1,1,1
358177,NIG-2020-3-930-33,2020,TRUE,Clear,3,Aba town,"Aba- Ikot Ekpene highway; Umuokpo community, Obingwa council area

///

Umuokoro Umuokpo Village along Aba-Ikot Ekpene Road, Aba",Abia state,,5.106576,7.366667,137175,Nigeria,NGA,475,Africa,1,1,1
358509,NIG-2020-3-930-40,2020,TRUE,Clear,3,Port Harcourt town,Port Harcourt,Rivers state,,4.777423,7.013404,136455,Nigeria,NGA,475,Africa,1,1,1
358486,NIG-2020-3-930-38,2020,TRUE,Clear,3,Ajakajak village,Ajakajak; in Andoni Local Government Area of Rivers State,Rivers state,Andoni lga,4.565818,7.369471,136455,Nigeria,NGA,475,Africa,1,1,3
364917,NIG-2020-3-930-56,2020,TRUE,Clear,3,Lagos town,Lekki Toll Gate and Alausa; Lagos,Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,1,12
365062,NIG-2020-3-930-59,2020,TRUE,Clear,3,Ondo town,Ondo town,Ondo state,Ondo west lga,7.09316,4.83528,140050,Nigeria,NGA,475,Africa,1,1,3
366291,NIG-2020-3-930-64,2020,TRUE,Clear,3,Oyigbo town,"Oyigbo, Rivers State",Rivers state,Oyigbo lga,4.878049,7.128327,136455,Nigeria,NGA,475,Africa,2,4,2
366270,NIG-2020-3-930-63,2020,TRUE,Clear,3,Gwafan village,Gwafan village in Jos North local government area,Plateau state,Jos North lga,9.920638,8.962548,143658,Nigeria,NGA,475,Africa,1,1,1
370698,NIG-2020-3-930-67,2020,TRUE,Clear,3,Kano town,in Sharada area of Kano State,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,2
374402,NIG-2020-3-930-70,2020,TRUE,Clear,3,Port Harcourt town,Port Harcourt,Rivers state,,4.777423,7.013404,136455,Nigeria,NGA,475,Africa,1,1,1
374570,NIG-2020-3-930-71,2020,TRUE,Clear,3,Port Harcourt town,Port Harcourt,Rivers state,,4.777423,7.013404,136455,Nigeria,NGA,475,Africa,1,1,1
396875,NIG-2021-3-930-12,2021,FALSE,Clear,3,Ogombo village,"Ogombo, Sangotedo Lagos",Lagos state,Eti-Osa lga,6.45042,3.613117,138608,Nigeria,NGA,475,Africa,1,1,1
400961,NIG-2021-3-930-15,2021,FALSE,Clear,3,Owerri town,in Owerri; around the Amakohia flyover bridge,Imo state,,5.48333,7.03041,137175,Nigeria,NGA,475,Africa,1,1,1
401626,NIG-2021-3-930-16,2021,FALSE,Clear,3,Sokoto state,in Sokoto,Sokoto state,,13.083333,5.25,148691,Nigeria,NGA,475,Africa,1,1,1
410995,NIG-2021-3-930-30,2021,FALSE,Clear,3,Orji village,"in Orji, near Owerri",Imo state,Owerri North lga,5.527505,7.063871,137895,Nigeria,NGA,475,Africa,1,1,1
404541,NIG-2021-3-930-21,2021,FALSE,Clear,3,Imo state,Imo State,Imo state,,5.5,7.166667,137895,Nigeria,NGA,475,Africa,1,2,1
405217,NIG-2021-3-930-24,2021,FALSE,Clear,3,Sam Mbakwe International Cargo Airport,around the tollgate of the Sam Mbakwe International Cargo Airport,Imo state,Ngor-Okpala lga,5.426914,7.201844,137175,Nigeria,NGA,475,Africa,1,1,1
404812,NIG-2021-3-930-22,2021,FALSE,Clear,3,Port Harcourt town,at the Ada Goerge part of Port Harcourt,Rivers state,,4.777423,7.013404,136455,Nigeria,NGA,475,Africa,1,1,1
405039,NIG-2021-3-930-23,2021,FALSE,Clear,3,Enugu town,at Golf Estate in Enugu,Enugu state,,6.4402,7.4943,138615,Nigeria,NGA,475,Africa,1,1,5
405343,NIG-2021-3-930-26,2021,FALSE,Clear,3,Ajaawa village,"Ajaawa, Ogo Oluwa Local Government Area of Oyo State",Oyo state,Ogo Oluwa lga,7.930485,4.127784,140769,Nigeria,NGA,475,Africa,1,1,2
416162,NIG-2021-3-930-34,2021,FALSE,Clear,3,Ayete village,"at Ayete

///

Igangan; Igboora

///

Igangan and other parts of Ibarapa; Igbo Ora

///

at Igangan",Oyo state,Ibadan North lga,7.54363,3.22304,140767,Nigeria,NGA,475,Africa,1,1,1
410322,NIG-2021-3-930-35,2021,FALSE,Clear,3,Igangan village,"Igangan; Igboora

///

Igangan and other parts of Ibarapa; Igbo Ora

///

at Igangan",Oyo state,Ibarapa North lga,7.681753,3.183679,140767,Nigeria,NGA,475,Africa,1,1,2
413834,NIG-2021-3-930-31,2021,FALSE,Clear,3,Osogbo town,in Osogbo,Osun state,Osogbo lga,7.766104,4.556521,140770,Nigeria,NGA,475,Africa,1,1,0
419858,NIG-2021-3-930-36,2021,FALSE,Clear,3,Lagos town,"in Ijeshatedo, Surulere area",Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,1,1
423869,NIG-2021-3-930-38,2021,FALSE,Clear,3,Azia village,"in Azia; at Ogwumabiri, located along our major road Orsumoghu-Azia road",Anambra state,Ihiala lga,5.88329,6.899934,137894,Nigeria,NGA,475,Africa,1,1,0
423359,NIG-2021-3-930-37,2021,FALSE,Clear,3,Osogbo town,"at the Ota-Efun area of Osogbo, Osun state capital",Osun state,Osogbo lga,7.766104,4.556521,140770,Nigeria,NGA,475,Africa,1,1,1
437268,NIG-2022-3-930-7,2022,TRUE,Clear,3,Gashua town,"in Gashua community, Yobe State",Yobe state,Bade lga,12.871,11.0482,147983,Nigeria,NGA,475,Africa,1,1,1
430662,NIG-2022-3-930-1,2022,TRUE,Clear,3,Ahiazu Mbaise lga,"five communities in Ahiazu LGA of Imo State

Ihitteafoukwu, Umu Okirika, Oparanadim, Mpam, and Ogbor Umeze in Ahiazu Mbaise/Ezinihitte Federal Constituency",Imo state,Ahiazu Mbaise lga,5.564925,7.264597,137895,Nigeria,NGA,475,Africa,1,1,2
434473,NIG-2022-3-930-3,2022,TRUE,Clear,3,Mafa town,in Mafa market,Borno state,Mafa lga,11.92543,13.60269,146548,Nigeria,NGA,475,Africa,1,1,7
437610,NIG-2022-3-930-8,2022,TRUE,Clear,3,Ethiope East lga,"in Ovreeko, Ethiope East Local Government Area of Delta State",Delta state,Ethiope East lga,5.68799,5.98414,137892,Nigeria,NGA,475,Africa,1,1,1
436211,NIG-2022-3-930-4,2022,TRUE,Clear,3,Osogbo town,"at the Capital Area, Osogbo",Osun state,Osogbo lga,7.766104,4.556521,140770,Nigeria,NGA,475,Africa,1,1,0
436636,NIG-2022-3-930-6,2022,TRUE,Clear,3,Zaria town,in the city of Zaria,Kaduna state,Zaria lga,11.082083,7.716097,145816,Nigeria,NGA,475,Africa,1,1,0
438817,NIG-2022-3-930-9,2022,TRUE,Clear,3,Kano town,"within the vicinity of Goron Dutse Medium Security Custodial Centre, Kano",Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
441389,NIG-2022-3-930-10,2022,TRUE,Clear,3,Nko village,Nko community in Yakurr Local Government Area of Cross River State,Cross River state,Yakurr lga,5.8745,8.1917,137897,Nigeria,NGA,475,Africa,1,1,4
442175,NIG-2022-3-930-11,2022,TRUE,Clear,3,Ogbaru lga,"Ossomala, Umunankwo and Obeagwa Communities, Ogbaru lga, Anambra",Anambra state,Ogbaru lga,5.912741,6.750691,137894,Nigeria,NGA,475,Africa,1,2,25
442137,NIG-2022-3-930-14,2022,TRUE,Clear,3,Ntsiha village,"Nchiha village in Chibok local government area, Borno state, Northeast Nigeria. 

///

in Nchiha/Garin Mallum",Borno state,Chibok lga,10.845019,12.75177,145106,Nigeria,NGA,475,Africa,1,1,8
442139,NIG-2022-3-930-12,2022,TRUE,Clear,3,Ogbaru lga,"Ogbaru community in Ogbaru Local Government Area of Anambra State, Southeast Nigeria",Anambra state,Ogbaru lga,5.912741,6.750691,137894,Nigeria,NGA,475,Africa,1,2,10
444000,NIG-2022-3-930-13,2022,TRUE,Clear,3,Awomama village,around the Ishieke area of Awomamma,Imo state,Oru East lga,5.691293,6.934317,137894,Nigeria,NGA,475,Africa,1,1,7
449650,NIG-2022-3-930-16,2022,TRUE,Clear,3,Ihiteukwa village,Orsu-Ihiteukwa in Orsu Local Government Area of Imo State,Imo state,Orsu lga,5.849072,6.961429,137894,Nigeria,NGA,475,Africa,1,1,1
449653,NIG-2022-3-930-17,2022,TRUE,Clear,3,Ihiala lga,"Orsumugho, a community in Ihiala Local Government Area of Anambra State",Anambra state,Ihiala lga,5.846835,6.859183,137894,Nigeria,NGA,475,Africa,1,1,1
450158,NIG-2022-3-930-18,2022,TRUE,Clear,3,Jos North lga,New Market of Jos North Local Government Area of Plateau State,Plateau state,Jos North lga,9.93936,8.90222,143658,Nigeria,NGA,475,Africa,1,1,1
452673,NIG-2022-3-930-19,2022,TRUE,Clear,3,Ughelli town,"Otovwodo junction of Ughelli community, Ughelli North Local Government Area of the state",Delta state,Ughelli North lga,5.48986,6.00743,137173,Nigeria,NGA,475,Africa,1,1,3
456308,NIG-2022-3-930-20,2022,TRUE,Clear,3,Umuahia town,"Umuahia, Abia State",Abia state,,5.52491,7.49461,137895,Nigeria,NGA,475,Africa,1,1,1
456787,NIG-2022-3-930-21,2022,TRUE,Clear,3,Damboa town,Damboa town in Nigeria’s northeastern state of Borno,Borno state,Damboa lga,11.15604,12.75758,145826,Nigeria,NGA,475,Africa,1,1,1
458672,NIG-2022-3-930-25,2022,TRUE,Clear,3,Elele town,"Elele, in the Obio/Akpor Local Government Area of Rivers State",Rivers state,Ikwerre lga,5.101262,6.818093,137174,Nigeria,NGA,475,Africa,1,1,1
458216,NIG-2022-3-930-24,2022,TRUE,Clear,3,Ohaji/Egbema lga,Owerri- Port Harcourt expressway,Imo state,Ohaji/Egbema lga,5.40237,6.82451,137174,Nigeria,NGA,475,Africa,1,1,1
459373,NIG-2022-3-930-27,2022,TRUE,Clear,3,Ikorodu town,"Sabo Market, in the Ikorodu area",Lagos state,Ikorodu lga,6.61526,3.5069,139328,Nigeria,NGA,475,Africa,1,1,1
459410,NIG-2022-3-930-28,2022,TRUE,Clear,3,Ajah town,Ajah area of Lagos State,Lagos state,Eti-Osa lga,6.46962,3.56287,138608,Nigeria,NGA,475,Africa,1,1,1
459614,NIG-2023-3-930-0,2023,TRUE,Clear,3,Abuja city,Abuja,Federal Capital territory,Abuja municipal area council,9.083333,7.533333,142936,Nigeria,NGA,475,Africa,1,1,1
466524,NIG-2023-3-930-4,2023,TRUE,Clear,3,Oshodi-Isolo lga,Oshodi area of Lagos State,Lagos state,Oshodi-Isolo lga,6.560681,3.335309,139327,Nigeria,NGA,475,Africa,1,1,1
466773,NIG-2023-3-930-5,2023,TRUE,Clear,3,Ilesa town,Ilesha,Osun state,,7.62789,4.74161,140770,Nigeria,NGA,475,Africa,1,1,2
466821,NIG-2023-3-930-6,2023,TRUE,Clear,3,Taraba state,Taraba State,Taraba state,,8,10.5,141502,Nigeria,NGA,475,Africa,1,1,1
466857,NIG-2023-3-930-43,2023,TRUE,Clear,3,Idanre town,"Idanre, Idanre Local Government Area of Ondo State",Ondo state,Idanre lga,7.109101,5.114771,140051,Nigeria,NGA,475,Africa,1,1,1
469988,NIG-2023-3-930-7,2023,TRUE,Clear,3,Yaba town,"Makoko, in the Yaba area of Lagos State",Lagos state,Lagos Mainland lga,6.497892,3.382923,138607,Nigeria,NGA,475,Africa,1,1,2
470638,NIG-2023-3-930-10,2023,TRUE,Clear,3,Amuwo-Odofin  lga,"Canal Village, Lakeview Estate in the Amuwo area of Lagos",Lagos state,Amuwo-Odofin  lga,6.439265,3.285877,138607,Nigeria,NGA,475,Africa,1,1,1
470642,NIG-2023-3-930-11,2023,TRUE,Clear,3,Jootar village,Jootar community of Ukum Local Government Area in Benue State,Benue state,Ukum lga,7.760139,9.759593,140780,Nigeria,NGA,475,Africa,1,1,0
470237,NIG-2023-3-930-9,2023,TRUE,Clear,3,Babana town,Babana area of Borgu Local Government Area of Niger State,Niger state,Borgu lga,10.435091,3.818127,144368,Nigeria,NGA,475,Africa,1,1,3
470689,NIG-2023-3-930-12,2023,TRUE,Clear,3,Umuahia town,Umuahia,Abia state,,5.52491,7.49461,137895,Nigeria,NGA,475,Africa,1,1,1
474470,NIG-2023-3-930-15,2023,TRUE,Clear,3,Asaba town,"Along Ugbolu-Illah Road in Asaba, the Delta State capital",Delta state,Oshimill South lga,6.200643,6.733845,138614,Nigeria,NGA,475,Africa,1,1,1
473981,NIG-2023-3-930-13,2023,TRUE,Clear,3,Abuja city,Abudja,Federal Capital territory,Abuja municipal area council,9.083333,7.533333,142936,Nigeria,NGA,475,Africa,1,1,1
474447,NIG-2023-3-930-14,2023,TRUE,Clear,3,Bajida town,"Bajida Polling Unit 001, Fakai Local Government Area",Kebbi state,Fakai lga,11.400191,4.963922,145810,Nigeria,NGA,475,Africa,1,1,1
475017,NIG-2023-3-930-16,2023,TRUE,Clear,3,Minna town,Brighter School area in Minna,Niger state,Chanchaga lga,9.61389,6.55694,143654,Nigeria,NGA,475,Africa,1,1,1
477026,NIG-2023-3-930-18,2023,TRUE,Clear,3,Ikeja lga,"Oregun, Ikeja area of Lagos State",Lagos state,Ikeja lga,6.603658,3.349373,139327,Nigeria,NGA,475,Africa,1,1,1
481150,NIG-2023-3-930-21,2023,TRUE,Clear,3,Mararaban Jama’a town,"Mararaban Jama’a, a suburb in Jos South LGA of Plateau State",Plateau state,Jos South lga,9.721426,8.865393,143658,Nigeria,NGA,475,Africa,1,1,1
480963,NIG-2023-3-930-19,2023,TRUE,Clear,3,Iwere lle village,Iwere-lle in Iwajowa Local Government,Oyo state,Iwajowa lga,7.983192,3.052233,140767,Nigeria,NGA,475,Africa,1,1,1
480965,NIG-2023-3-930-20,2023,TRUE,Clear,3,Okpella village,"Afokpella community, in the Etsako East Local Government Area of Edo State",Edo state,Etsako East lga,7.27001,6.34636,140053,Nigeria,NGA,475,Africa,1,1,3
482696,NIG-2023-3-930-35,2023,TRUE,Clear,3,Mangu lga,"8 fulani settlements, Mangu Local Government Area of Plateau State",Plateau state,Mangu lga,9.39052,9.17968,142939,Nigeria,NGA,475,Africa,2,1,2
482693,NIG-2023-3-930-22,2023,TRUE,Clear,3,Egbado North/Yewa North lga,"Idigbo community, Yewa North Local Government Area of Ogun State",Ogun state,Egbado North/Yewa North lga,7.14729,2.91795,140046,Nigeria,NGA,475,Africa,1,1,1
483713,NIG-2023-3-930-23,2023,TRUE,Clear,3,Enugu town,Ogbete main market in Enugu,Enugu state,,6.4402,7.4943,138615,Nigeria,NGA,475,Africa,1,1,2
483719,NIG-2023-3-930-24,2023,TRUE,Clear,3,Lagos town,"Idioro area of Mushin, Lagos State",Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,1,2
489730,NIG-2023-3-930-26,2023,TRUE,Clear,3,Port Harcourt town,Stadium Road area of Port Harcourt,Rivers state,,4.777423,7.013404,136455,Nigeria,NGA,475,Africa,1,1,0
489749,NIG-2023-3-930-27,2023,TRUE,Clear,3,Lagos town,Iyana Ipaja area of Lagos,Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,1,1
494198,NIG-2023-3-930-30,2023,TRUE,Clear,3,Abuja city,"Garki Market, Abuja",Federal Capital territory,Abuja municipal area council,9.083333,7.533333,142936,Nigeria,NGA,475,Africa,1,1,1
494510,NIG-2023-3-930-41,2023,TRUE,Clear,3,Uyo lga,"Ibong Otoro village, Uyo LGA",Akwa Ibom state,Uyo lga,5.05,7.933333,137176,Nigeria,NGA,475,Africa,1,1,1
499065,NIG-2023-3-930-31,2023,TRUE,Clear,3,Onitsha town,Onitsha town,Anambra state,,6.14543,6.788452,138614,Nigeria,NGA,475,Africa,1,1,1
499137,NIG-2023-3-930-42,2023,TRUE,Clear,3,Owerri town,"Owerri, the Imo State capital.",Imo state,,5.48333,7.03041,137175,Nigeria,NGA,475,Africa,1,1,1
507281,NIG-2023-3-930-40,2023,TRUE,Clear,3,Gamboru-Maiduguri road,Maiduguri-Gambaru road,Borno state,,12.015044,13.832144,147268,Nigeria,NGA,475,Africa,1,1,1
515113,NIG-2024-3-930-1,2024,FALSE,Clear,3,Onitsha town,Onitsha Bridgehead in Anambra,Anambra state,,6.14543,6.788452,138614,Nigeria,NGA,475,Africa,1,1,1
518707,NIG-2024-3-930-5,2024,FALSE,Clear,3,Akure town,Akure,Ondo state,Akure South lga,7.25256,5.19312,140051,Nigeria,NGA,475,Africa,1,1,1
526019,NIG-2024-3-930-9,2024,FALSE,Clear,3,Igga village,"Igga, a community in Uzo-Uwani Local Government Area of Enugu State",Enugu state,Uzo Uwani lga,6.72005,6.94859,139334,Nigeria,NGA,475,Africa,1,1,1
526178,NIG-2024-3-930-10,2024,FALSE,Clear,3,Yenagoa town,"Along Azikoro Road in Yenagoa, the Bayelsa State capital",Bayelsa state,Yenagoa lga,4.924722,6.264167,136453,Nigeria,NGA,475,Africa,1,1,1
530363,NIG-2024-3-930-11,2024,FALSE,Clear,3,Ilorin town,"Oko-Olowo highway in Ilọrin, Kwara State",Kwara state,Ilorin East lga,8.5,4.55,142210,Nigeria,NGA,475,Africa,1,1,1
539302,NIG-2024-3-930-14,2024,FALSE,Clear,3,Lere village,Lere village in the Tafawa Balewa Local Government Area,Bauchi state,Tafawa Balewa lga,9.710084,9.340124,143659,Nigeria,NGA,475,Africa,1,1,1
547166,NIG-2024-3-930-22,2024,FALSE,Clear,3,Kachia lga,Maraban Bishini in Kachia LGA of Kaduna State,Kaduna state,Kachia lga,9.85,7.56,143656,Nigeria,NGA,475,Africa,1,1,2
542711,NIG-2024-3-930-15,2024,FALSE,Clear,3,Onitsha-Owerri road,"along the Onitsha-Owerri Road, Anambra State",Anambra state,,5.785665,6.86455,137894,Nigeria,NGA,475,Africa,1,1,1
543080,NIG-2024-3-930-19,2024,FALSE,Clear,3,Agbala-Owerri-Aba road,along Agbala-Owerri-Aba Road in Ngor Okpala Local Government Area,Imo state,Ngor-Okpala lga,5.359061,7.199283,137175,Nigeria,NGA,475,Africa,1,1,1
542935,NIG-2024-3-930-21,2024,FALSE,Clear,3,Zaranda Habe,"Zaranda Gari, Toro Local Government, Bauchi State",Bauchi state,Toro lga,10.28947,9.55981,144380,Nigeria,NGA,475,Africa,1,1,1
550316,NIG-2024-3-930-24,2024,FALSE,Clear,3,Enugu town,"Enugu town, Enugu state",Enugu state,,6.4402,7.4943,138615,Nigeria,NGA,475,Africa,1,1,1
558506,NIG-2024-3-930-26,2024,FALSE,Clear,3,Ozoro town,"Ozoro, headquarters of Isoko North Local Government Area of Delta State",Delta state,Isoko North lga,5.541613,6.227013,137893,Nigeria,NGA,475,Africa,1,1,1
193671,CAO-2015-3-1076-16,2015,TRUE,Clear,3,Bama town,Bama town,Borno state,Bama lga,11.5221,13.68558,146548,Nigeria,NGA,475,Africa,2,2,4
193640,CAO-2015-3-1076-17,2015,TRUE,Clear,3,Gamboru town,Gamboru town,Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,8
193641,CAO-2015-3-1076-18,2015,TRUE,Clear,3,Gamboru town,Gamboru town,Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,3
193642,CAO-2015-3-1076-19,2015,TRUE,Clear,3,Fuye village,"Fuyi village, near Gamboru Ngala",Borno state,Ngala lga,12.27156,14.166693,147269,Nigeria,NGA,475,Africa,1,1,13
193691,CAO-2015-3-1076-20,2015,TRUE,Clear,3,Damasak village,Damasak,Borno state,Mobbar lga,13.09771,12.4952,148705,Nigeria,NGA,475,Africa,1,1,50
193708,CAO-2015-3-1076-21,2015,TRUE,Clear,3,Gwoza town,Gwoza town,Borno state,Gwoza lga,11.103593,13.712982,145828,Nigeria,NGA,475,Africa,2,2,2
193720,CAO-2015-3-1076-22,2015,TRUE,Clear,3,Buratai village,Buratai village,Borno state,Biu lga,10.90484,12.08863,145105,Nigeria,NGA,475,Africa,1,1,25
193713,BNG-2015-3-1076-37,2015,TRUE,Clear,3,Biri Filani village,Birin Fulani village,Gombe state,Nafada lga,10.90801,11.27513,145103,Nigeria,NGA,475,Africa,1,1,0
193714,BNG-2015-3-1076-38,2015,TRUE,Clear,3,Biri Bolawa village,Birin Bolawa village,Gombe state,Nafada lga,10.91061,11.29209,145103,Nigeria,NGA,475,Africa,1,1,0
193717,BNG-2015-3-1076-39,2015,TRUE,Clear,3,Dukku town,"Dukku, 80 kilometres from Gombe city",Gombe state,Dukku lga,10.82379,10.77221,145102,Nigeria,NGA,475,Africa,1,1,0
198629,CAO-2015-3-1076-23,2015,TRUE,Clear,3,Ngalda village,"Ngalda village, Fika LGA",Yobe state,Fika lga,11.10632,11.37377,145823,Nigeria,NGA,475,Africa,1,1,1
194235,CAO-2015-3-1076-24,2015,TRUE,Clear,3,Gombe town,Gombe town,Gombe state,Gombe lga,10.28969,11.16729,144383,Nigeria,NGA,475,Africa,1,1,10
194259,CAO-2015-3-1076-25,2015,TRUE,Clear,3,Alau Dam village,Alau village (on the outskirt of Maiduguri),Borno state,Jere lga,11.724167,13.284722,146547,Nigeria,NGA,475,Africa,1,1,4
194241,CAO-2015-3-1076-26,2015,TRUE,Clear,3,Kayamla village,"Kayamla village, 20 kilometres from Maiduguri",Borno state,Konduga lga,11.691757,13.222078,146547,Nigeria,NGA,475,Africa,1,1,4
194262,CAO-2015-3-1076-27,2015,TRUE,Clear,3,Kwajaffa village,Kwajafa village,Borno state,Hawul lga,10.46458,12.418,144385,Nigeria,NGA,475,Africa,1,1,24
194263,CAO-2015-3-1076-28,2015,TRUE,Clear,3,Dille village,"Dile village, near Askira Uba",Borno state,Askira/Uba lga,10.74025,13.21742,145107,Nigeria,NGA,475,Africa,1,1,20
194265,CAO-2015-3-1076-29,2015,TRUE,Clear,3,Buratai village,Buratai village,Borno state,Biu lga,10.90484,12.08863,145105,Nigeria,NGA,475,Africa,1,1,2
194301,CAO-2015-3-1076-30,2015,TRUE,Clear,3,Gwoza town,Gwoza (hills outside),Borno state,Gwoza lga,11.103593,13.712982,145828,Nigeria,NGA,475,Africa,1,1,11
194312,CAO-2015-3-1076-31,2015,TRUE,Clear,3,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,2
198637,CAO-2015-3-1076-32,2015,TRUE,Clear,3,Old Marte town,Marte town,Borno state,Marte lga,12.36532,13.8293,147268,Nigeria,NGA,475,Africa,1,1,40
194342,CAO-2015-3-1076-33,2015,TRUE,Clear,3,Riyom lga,"Shonong village, Riyom LGA",Plateau state,Riyom lga,9.56796,8.68476,143658,Nigeria,NGA,475,Africa,1,1,0
194728,CAO-2015-3-1076-34,2015,TRUE,Clear,3,Sambisa forest,Sambisa forest,Borno state,,11.25,13.416667,145827,Nigeria,NGA,475,Africa,1,2,2
194347,CAO-2015-3-1076-35,2015,TRUE,Clear,3,Bulturam kura village,"Bultaram village, Gujba lga",Yobe state,Gujba lga,11.485897,12.258713,145825,Nigeria,NGA,475,Africa,1,1,0
194724,CAO-2015-3-1076-37,2015,TRUE,Clear,3,Marguba village,Marguba village,Borno state,Kaga lga,11.69475,12.58074,146546,Nigeria,NGA,475,Africa,1,1,11
194719,CAO-2015-3-1076-36,2015,TRUE,Clear,3,Benishiek town,villages surrounding Beneshiekh,Borno state,Kaga lga,11.8072,12.4909,146545,Nigeria,NGA,475,Africa,1,1,11
194858,CAO-2015-3-1076-38,2015,TRUE,Clear,3,Ngulde village,"Ngulde village, 178 kilometres south of Maiduguri, between Chibok and Askira towns",Borno state,Askira/Uba lga,10.66611,12.54459,145106,Nigeria,NGA,475,Africa,1,2,8
195101,CAO-2015-3-1076-39,2015,TRUE,Clear,3,Bale Kura village,Bale Galtimari village,Borno state,Jere lga,11.778008,13.173047,146547,Nigeria,NGA,475,Africa,1,1,25
