State,LGA,Site Name,Latitude,Longitude,Individuals
Adamawa,Maiha,Anguwar Hardo,9.75191,13.24733,2317
Adamawa,Maiha,Kongoli,9.789649,13.107091,800
Adamawa,Maiha,Sagal,9.747643,13.252196,962
Adamawa,Maiha,Anguwan Sarki,9.95491,13.22628,241
Adamawa,Maiha,Mahauta,9.92446,13.23426,303
Adamawa,Maiha,Anguwan Mallam Sarki,9.92212,13.23639,522
Adamawa,Maiha,Mahauta,9.92448,13.23424,3988
Adamawa,Maiha,Sabon Gari,9.92184,13.23586,365
Adamawa,Mayo-Belwa,Dundene,8.9569,12.06079,278
Adamawa,Mayo-Belwa,Mayo Farang Camp,8.95706,12.06085,318
Adamawa,Mayo-Belwa,Anguwan Liman,9.08972,12.05672,254
Adamawa,Mayo-Belwa,Anguwan Lccn,9.05969,12.053911,271
Adamawa,Mayo-Belwa,Diyam Dadi,9.05745,12.05904,393
Adamawa,Mayo-Belwa,Nassarawo Jereng,8.96154,11.90473,136
Adamawa,Mayo-Belwa,Tola,8.76594,11.92682,326
Adamawa,Michika,Bazza,10.56825,13.32524,222
Adamawa,Michika,Ndaba,10.56836,13.32318,123
Adamawa,Michika,Nkon-Karri,10.557268,13.35597,84
Adamawa,Michika,Aranada,10.5673,13.32079,3601
Adamawa,Michika,Bazza,10.56819,13.32314,6406
Adamawa,Michika,Julu,10.5781,13.28366,2486
Adamawa,Michika,Ndaba,10.5781,13.28366,4619
Adamawa,Michika,Nkrankra,10.62452,13.415081,1828
Adamawa,Michika,Vwakaghe,10.59872,13.46015,90
Adamawa,Michika,Anguwan Sarki,10.66703,13.45394,1613
Adamawa,Michika,Karamphika,10.60581,13.45352,2031
Adamawa,Michika,Vwuka Ghe,10.62582,13.3905,1549
Adamawa,Michika,Garta,10.62402,13.48917,35
Adamawa,Michika,Ghumci,10.64671,13.45984,40
Adamawa,Michika,Garta,10.62404,13.48919,4283
Adamawa,Michika,Ghumchi,10.6483,13.45969,2239
Adamawa,Michika,Gwarme,10.6223,13.36751,1743
Adamawa,Michika,Jigalambu,10.57754,13.33586,290
Adamawa,Michika,Buzza,10.5291,13.33771,2100
Adamawa,Michika,Chimi,10.57901,13.34211,2520
Adamawa,Michika,Jigalambu,10.57688,13.338,5480
Adamawa,Michika,Polo,10.56901,13.32011,1510
Adamawa,Michika,Uda Pile,10.5772,13.3372,2230
Adamawa,Michika,Yamblai,10.60415,13.34336,78
Adamawa,Michika,Watu,10.60683,13.36989,158
Adamawa,Michika,Kuburshosho,10.6473,13.29744,2646
Adamawa,Michika,Watu,10.60707,13.26726,4528
Adamawa,Michika,Yamblai,10.60412,13.34338,2006
Adamawa,Michika,Yamwai,10.60107,13.3714,2541
Adamawa,Michika,Hausari,10.6239,13.38323,120
Adamawa,Michika,Lughui,10.61092,13.3873,250
Adamawa,Michika,Central,10.62089,13.39221,500
Adamawa,Michika,Central,10.61746,13.39301,2695
Adamawa,Michika,Hausari,10.62391,13.38321,3200
Adamawa,Michika,Lughu,10.62821,13.3839,4500
Adamawa,Michika,Warambugai,10.62699,13.3869,2510
Adamawa,Michika,Zaibadari,10.6225,13.39078,2805
Adamawa,Michika,Jang,10.63806,13.38628,120
Adamawa,Michika,Angwan Kashew,10.63057,13.39048,150
Adamawa,Michika,Sangare I,10.62383,13.39243,250
Adamawa,Michika,Anguwan Kashew,10.6355,13.39046,2685
Adamawa,Michika,Jang,10.63808,13.38626,2439
Adamawa,Michika,Sangere I,10.6238,13.39245,3640
Adamawa,Michika,Sangere Ii,10.623254,13.392462,3730
Adamawa,Michika,Wannei,10.63883,13.38896,57
Adamawa,Michika,Jiddel,10.6447,13.39394,90
Adamawa,Michika,Ghenjuwa,10.63198,13.451,2840
Adamawa,Michika,Jiddel,10.6175,13.39558,4890
Adamawa,Michika,Mbororo,10.64778,13.44469,1689
Adamawa,Michika,Pambla,10.64398,13.47369,2440
Adamawa,Michika,Wannei,10.6385,13.38748,1720
Adamawa,Michika,Ndondoni,10.62732,13.41692,11
Adamawa,Michika,Moda B,10.6349,13.40461,67
Adamawa,Michika,Dlaka,10.6221,13.4029,153
Adamawa,Michika,Moda A,10.63067,13.39964,46
Adamawa,Michika,Dlaka,10.62115,13.40272,3212
Adamawa,Michika,Moda A,10.62808,13.39501,4841
Adamawa,Michika,Moda B,10.63451,13.40963,1795
Adamawa,Michika,Ndondomi,10.62731,13.45021,1459
Adamawa,Michika,Muni,10.60541,13.39573,60
Adamawa,Michika,Muni,10.60543,13.39575,2440
Adamawa,Michika,Ghumtipi,10.62775,13.38132,2641
Adamawa,Michika,Kakena,10.6455,13.55233,500
Adamawa,Michika,Kamalgu,10.6117,13.49811,2011
Adamawa,Michika,Kwadathe,10.6404,13.54277,367
Adamawa,Michika,Tidihe,10.6215,13.48651,2059
Adamawa,Michika,Wuruboki,10.5575,13.50259,2114
Adamawa,Michika,Delchim,10.54597,13.28178,95
Adamawa,Michika,Bain,10.59362,13.28015,2185
Adamawa,Michika,Delchim,10.54049,13.28783,4930
Adamawa,Michika,Hausari / Wummu,10.5103,13.28062,3220
Adamawa,Michika,Kudzum,10.531,13.27846,3485
Adamawa,Michika,Tsukumu,10.56721,13.32276,2600
Adamawa,Michika,Buppa,10.461,13.41799,2190
Adamawa,Michika,Drishi,10.4705,13.41948,1183
Adamawa,Michika,Kali,10.46903,13.39431,2100
Adamawa,Michika,Karasaudi,10.47101,13.41943,2630
Adamawa,Michika,Virakwa,10.642,13.3554,50
Adamawa,Michika,Kelli,10.4695,13.39298,1325
Adamawa,Michika,Kwabapale,10.64899,13.3356,3172
Adamawa,Michika,Moroki/Dzurok,10.46829,13.38489,1897
Adamawa,Michika,Virakwa,10.459876,13.4182585,2271
Adamawa,Michika,Sabon-Layi,10.55461,13.39011,28
Adamawa,Michika,Mbarha,10.54098,13.35897,2145
Adamawa,Michika,Sabon Layi,10.55634,13.38675,1885
Adamawa,Michika,Kasuwa Naira,10.60191,13.38287,38
Adamawa,Michika,Kasuwa Naira,10.60197,13.38291,2550
Adamawa,Mubi North,Bahuli,10.25627,13.27545,258
Adamawa,Mubi North,Bahuli Palace,10.416835,13.305611,1112
Adamawa,Mubi North,Bahuli Town,10.433022,13.302859,6154
Adamawa,Mubi North,Bahuli Town Ii,10.430096,13.310169,1930
Adamawa,Mubi North,Central Primary School,10.430806,13.301407,742
Adamawa,Mubi North,Betso,10.50132,13.32351,595
Adamawa,Mubi North,Betso,10.50134,13.32353,4332
Adamawa,Mubi North,Kwa,10.471265,13.283006,2479
Adamawa,Mubi North,Digil,10.28789,13.260063,226
Adamawa,Mubi North,Sabon Layi,10.3286,13.27237,1223
Adamawa,Mubi North,Digil,10.31312,13.268207,4183
Adamawa,Mubi North,Tashan Kuka,10.294721,13.268863,1298
Adamawa,Mubi North,Kolere,10.26688,13.27368,1120
Adamawa,Mubi North,Wuro Bulude A.,10.2668,13.27452,814
Adamawa,Mubi North,Kolere,10.269279,13.274965,7182
Adamawa,Mubi North,Mtn Office,10.269155,13.262582,6474
Adamawa,Mubi North,Police Station,10.2783,13.25547,956
Adamawa,Mubi North,Wuro Bulude A.,10.28012,13.25476,3061
Adamawa,Mubi North,Lokuwa,10.27701,13.27183,1202
Adamawa,Mubi North,Lokuwa Ii,10.272545,13.277742,591
Adamawa,Mubi North,Barama,10.275171,13.293501,6608
Adamawa,Mubi North,Garden City,10.27388,13.277729,703
Adamawa,Mubi North,Lokuwa,10.269153,13.282311,826
Adamawa,Mubi North,Lokuwa I,10.269951,13.279579,9982
Adamawa,Mubi North,Lokuwa Ii,10.2751,13.2751,1127
Adamawa,Mubi North,Wuro Gude,10.277576,13.265501,3969
Adamawa,Mubi North,Mayo Bani,10.43959,13.23967,408
Adamawa,Mubi North,Less Mayo,10.414307,13.236701,332
Adamawa,Mubi North,Mayo Bani,10.4412,13.23956,1558
Adamawa,Mubi North,Mijilu,10.35792,13.36867,383
Adamawa,Mubi North,Dzuel,10.41322,13.422618,7111
Adamawa,Mubi North,E.Y.N Mujilu,10.404296,13.416618,1858
Adamawa,Mubi North,Mijilu Market,10.416087,13.429922,812
Adamawa,Mubi North,Muchala,10.359531,13.362309,342
Adamawa,Mubi North,Muchalla,10.358587,13.375794,4639
Adamawa,Mubi North,Muchalla A.,10.357542,13.362733,1987
Adamawa,Mubi North,Shuware,10.26271,13.269891,761
Adamawa,Mubi North,Sabon Layi,10.26584,13.26986,1738
Adamawa,Mubi North,Sabon Layi,10.26818,13.27017,6932
Adamawa,Mubi North,Shuware,10.270386,13.272628,1396
Adamawa,Mubi North,Vimtim,10.32901,13.31158,411
Adamawa,Mubi North,Vimtim,10.346917,13.324555,4058
Adamawa,Mubi North,Vimtim 2,10.327447,13.307778,1037
Adamawa,Mubi North,Yelwa,10.26994,13.25274,1744
Adamawa,Mubi North,Wuro Jibir,10.26445,13.26264,1111
Adamawa,Mubi North,Wuro Jibir,10.26991,13.26267,2112
Adamawa,Mubi North,Yelwa,10.274455,13.253311,5802
Adamawa,Mubi South,Shinwa,10.19277,13.406257,43
Adamawa,Mubi South,Barikiya,10.19954,13.40141,3489
Adamawa,Mubi South,Granda/ Tumudu,10.12945,13.36066,573
Adamawa,Mubi South,Kwakwa,10.132,13.3604,3070
Adamawa,Mubi South,Shinwa,10.19271,13.4062,5652
Adamawa,Mubi South,Sabon Layi,10.13212,13.3607,57
Adamawa,Mubi South,Duvu,10.13194,13.36054,2802
Adamawa,Mubi South,Gurundrum,10.13431,13.3392,6559
Adamawa,Mubi South,Sahuda,10.14285,13.41233,869
Adamawa,Mubi South,Kagua,10.16104,13.29991,65
Adamawa,Mubi South,Sabon Layi,10.15574,13.3008,105
Adamawa,Mubi South,Muppa,10.15549,13.30251,100
Adamawa,Mubi South,Kagua,10.157115,13.290928,1078
Adamawa,Mubi South,Malluha,10.1547049,13.2880179,2200
Adamawa,Mubi South,Mujure,10.173289,13.367819,1427
Adamawa,Mubi South,Muppa,10.15885,13.299061,3750
Adamawa,Mubi South,Tongure,10.15928,13.299138,2884
Adamawa,Mubi South,Hostel A,10.197661,13.3085,423
Adamawa,Mubi South,Munduva,10.197649,13.30848,94
Adamawa,Mubi South,Wuro Patuji,10.2627,13.2862,1105
Adamawa,Mubi South,Gidan Madara,10.2559,13.29719,140
Adamawa,Mubi South,Munduva,10.1976,13.30556,137
Adamawa,Mubi South,Tsamiya,10.127,13.36739,5004
Adamawa,Mubi South,Unguwan Madara,10.19916,13.36737,2791
Adamawa,Mubi South,Wuro Patuji,10.26296,13.28624,6395
Adamawa,Mubi South,Ufaya,10.10362,13.316652,47
Adamawa,Mubi South,Dugurma,10.09859,13.31881,51
Adamawa,Mubi South,Dadin Kowa,10.17312,13.37011,1034
Adamawa,Mubi South,Dugurma,10.09857,13.31883,1738
Adamawa,Mubi South,Kasuwa Area,10.10349,13.316648,2613
Adamawa,Mubi South,Ufaye,10.1036,13.31662,2254
Adamawa,Mubi South,Arhan Kunu,10.2684,13.2409,280
Adamawa,Mubi South,Yelwa Sabon Pegi,10.26644,13.25266,78
Adamawa,Mubi South,Kaban,10.25057,13.26182,377
Adamawa,Mubi South,Tikke,10.26193,13.26277,1126
Adamawa,Mubi South,Ungwan Kara,10.26862,13.25486,175
Adamawa,Mubi South,Unguwan Gazza B,10.26611,13.24111,157
Adamawa,Mubi South,Angwar Kara,10.268787,13.253309,604
Adamawa,Mubi South,Arhan Kunu,10.2303465,13.2554543,3795
Adamawa,Mubi South,Gaya,10.20719,13.2514,1628
Adamawa,Mubi South,Kabari,10.26184,13.26176,5118
Adamawa,Mubi South,Tikko,10.267485,13.26874,4239
Adamawa,Mubi South,Wurojibir,10.25651,13.26792,2419
Adamawa,Mubi South,Sabon Gari Ungwan Hakimi,10.21353,13.228116,233
Adamawa,Mubi South,Buladaga,10.21387,13.22889,265
Adamawa,Mubi South,Bajawule,10.20866,13.22875,2805
Adamawa,Mubi South,Buladaya,10.24056,13.24985,3937
Adamawa,Mubi South,Sabon Gari Unguwan Fada,10.21376,13.22877,574
Adamawa,Mubi South,Gipalma,10.13714,13.36795,289
Adamawa,Mubi South,Taka Lafiya,10.1294,13.36167,89
Adamawa,Mubi South,Madanya,10.17317,13.36789,354
Adamawa,Mubi South,E.Y.N. Church,10.1307,13.36116,1101
Adamawa,Mubi South,Gipalma,10.19401,13.3021,692
Adamawa,Mubi South,Madanya,10.17304,13.3687,3586
Adamawa,Mubi South,Sabon Layi,10.12947,13.36166,1125
Adamawa,Mubi South,Unguwan Liman,10.17307,13.34407,1413
Adamawa,Mubi South,Wuro Nalbe,10.19917,13.30763,1743
Adamawa,Mubi South,Matakam,10.257562,13.28035,728
Adamawa,Mubi South,Wuro Bulande,10.26269,13.26988,358
Adamawa,Mubi South,Girpatam,10.26667,13.24037,733
Adamawa,Mubi South,Girtapam,10.264825,13.23973,4482
Adamawa,Mubi South,Kacham,10.25036,13.27336,2110
Adamawa,Mubi South,Matakam,10.26198,13.266478,2905
Adamawa,Mubi South,Sabon Kasuwa,10.26636,13.25247,2230
Adamawa,Mubi South,Wuru Bulumde,10.258932,13.270144,1057
Adamawa,Mubi South,Nduku Gari,10.16764,13.2985,30
Adamawa,Mubi South,Duguduga,10.131,13.36087,120
Adamawa,Mubi South,Koflora,10.13067,13.35516,4344
Adamawa,Mubi South,Wafa,10.16755,13.29936,4344
Adamawa,Numan,Bare,9.59699,12.04453,3815
Adamawa,Numan,Dasso,9.61373,12.04637,1687
Adamawa,Numan,Kikai,9.46336,11.68054,735
Adamawa,Numan,Ngberuwe,9.46703,11.67607,742
Adamawa,Numan,Shaffan,9.46426,11.67115,931
Adamawa,Numan,Kikai,9.46354,11.68051,490
Adamawa,Numan,Ngberuwe,9.467,11.67595,378
Adamawa,Numan,Shafan,9.46568,11.67768,658
Adamawa,Numan,Imburu,9.48757,12.01475,1974
Adamawa,Numan,Kikan,9.47556,11.98333,1876
Adamawa,Numan,Kodomti,9.45475,11.93005,2758
Adamawa,Numan,Nzuruwe,9.4399,11.90549,2072
Adamawa,Numan,Pullum,9.44891,11.90296,2247
Adamawa,Numan,Shaffaron,9.4592,11.91693,3388
Adamawa,Numan,Kikan,9.47557,11.98331,1827
Adamawa,Numan,Kodomti,9.4547,11.92998,1127
Adamawa,Numan,Nzoruwe,9.4398,11.90548,1547
Adamawa,Numan,Pullum,9.44868,11.90283,1183
Adamawa,Numan,Shaffaron,9.45914,11.91656,2387
Adamawa,Numan,Tudun Wada,9.45781,12.03361,532
Adamawa,Numan,Bamtato,9.45723,12.03382,462
Adamawa,Numan,Angwan Gss,9.46062,12.03445,1218
Adamawa,Numan,Bantatao,9.45725,12.03384,1554
Adamawa,Numan,Tudun Wada,9.4578,12.03532,1624
Adamawa,Numan,Wodi Pare,9.45973,12.02174,1155
Adamawa,Numan,Nbakauto,9.46574,12.02687,406
Adamawa,Numan,Kwalinga,9.46957,12.02838,434
Adamawa,Numan,L C C N Old People Home,9.46211,12.02781,56
Adamawa,Numan,Anguwan John Hall,9.45933,12.02419,126
Adamawa,Numan,Kwalinga,9.46955,12.02585,882
Adamawa,Numan,Nbakauto,9.46576,12.02689,973
Adamawa,Numan,Wodi Pare,9.45976,12.02175,1435
Adamawa,Numan,Anguwan Gangare,9.46915,12.02173,651
Adamawa,Numan,Anguwan Jukunawa,9.46577,12.02846,448
Adamawa,Numan,Anguwar Gangare,9.46913,12.02844,1274
Adamawa,Numan,Anguwar Jukunawa,9.46575,12.0301,1001
Adamawa,Numan,Wayam,9.4442,12.02333,1267
Adamawa,Numan,Gweda Mallam,9.44983,12.0331,1344
Adamawa,Numan,Green Village,9.45521,12.03767,1869
Adamawa,Numan,Barrkido,9.44728,12.02015,966
Adamawa,Numan,Green Village,9.45523,12.03769,1288
Adamawa,Numan,Gweda Mallam,9.44783,12.03308,1099
Adamawa,Numan,Wayam,9.4444,12.02331,1022
Adamawa,Shelleng,Anguwan Sarki,10.00297,12.05694,90
Adamawa,Shelleng,Dalwa,9.97057,12.04819,60
Adamawa,Shelleng,Yallo,9.97012,12.05089,300
Adamawa,Shelleng,Bobere,9.69566,12.02863,600
Adamawa,Shelleng,Jumbul 1,9.80306,12.05632,330
Adamawa,Shelleng,Gwagarap,9.821222,12.056195,1110
Adamawa,Shelleng,Gombeyel,9.801222,12.056182,660
Adamawa,Shelleng,Ketembere,9.98849,12.08854,1500
Adamawa,Shelleng,Anguwan Wakili,9.98229,12.01466,120
Adamawa,Shelleng,Anguwan Kambari,9.68321,12.00329,60
Adamawa,Shelleng,Anguwan Hakimi,9.68359,12.00119,120
Adamawa,Shelleng,Anguwan Hakimi,9.6836,12.0012,2850
Adamawa,Shelleng,Anguwan Kambari,9.68323,12.0033,1980
Adamawa,Shelleng,Gargigic,9.68524,12.10029,120
Adamawa,Shelleng,Wuro Yanka,9.685229,12.10089,210
Adamawa,Shelleng,Gargigic,9.70337,12.21351,2970
Adamawa,Shelleng,Wuro Yanka,9.70339,12.21357,2454
Adamawa,Shelleng,Gwaila,9.88505,12.01937,216
Adamawa,Shelleng,Sabon Gari,9.89832,12.00636,120
