id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
428174,NIG-2022-1-14669-19,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""AllAfrica,2022-02-01,Troops, Police Kill 28 Terrorists, Rescue 30 in Sokoto, Zamfara"";""@TomaszRolbiecki,2022-01-31,Just in general, it's good to see last week's NA activity, even if those were rather""",AllAfrica;@TomaszRolbiecki,2022-02-01;2022-01-31,"Troops, Police Kill 28 Terrorists, Rescue 30 in Sokoto, Zamfara;Just in general, it's good to see last week's NA activity, even if those were rather",,1,Ngirbua village,"at Ngirbua village

///

in Ngirbua, in Gujba LGA of Yobe State",Yobe state,Gujba lga,11.5402,12.0918,POINT (12.0918 11.5402),146545,Nigeria,NGA,475,Africa,2,1,2022-01-29 00:00:00.000,2022-01-29 00:00:00.000,0,2,0,0,2,2,2,475.0,
428164,NIG-2022-1-14669-16,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""@TomaszRolbiecki,2022-01-31,I won't be posting all attack claims from the last week"";""@TomaszRolbiecki,2022-01-31,By this I mean, one soldier was killed, many withdrew, and barracks were"";""Sahara Reporters,2022-01-29,BREAKING: Boko Haram Fighters Currently Attacking Borno Community""",@TomaszRolbiecki;@TomaszRolbiecki;Sahara Reporters,2022-01-31;2022-01-31;2022-01-29,"I won't be posting all attack claims from the last week;By this I mean, one soldier was killed, many withdrew, and barracks were;BREAKING: Boko Haram Fighters Currently Attacking Borno Community",IS,1,Ajiri village,Ajiri is a community in Mara Local Government Area of Borno State,Borno state,Mafa lga,11.97351,13.71187,POINT (13.71187 11.97351),146548,Nigeria,NGA,475,Africa,1,1,2022-01-29 00:00:00.000,2022-01-29 00:00:00.000,1,0,0,0,1,1,1,475.0,
427817,NIG-2022-1-14669-18,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""AllAfrica,2022-02-10,138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report"";""@TomaszRolbiecki,2022-01-31,Also yesterday, NA troops based in Magumeri conducted another operation"";""AllAfrica,2022-02-01,Troops, Police Kill 28 Terrorists, Rescue 30 in Sokoto, Zamfara""",AllAfrica;@TomaszRolbiecki;AllAfrica,2022-02-10;2022-01-31;2022-02-01,"138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report;Also yesterday, NA troops based in Magumeri conducted another operation;Troops, Police Kill 28 Terrorists, Rescue 30 in Sokoto, Zamfara",director Army Public Relations,3,Magumeri lga,"around Mallumti general area; Borno

///

in Magumeri, Borno State",Borno state,Magumeri lga,12.17309,12.63114,POINT (12.63114 12.17309),147266,Nigeria,NGA,475,Africa,2,1,2022-01-30 00:00:00.000,2022-01-30 00:00:00.000,0,3,0,0,3,3,3,475.0,
431586,NIG-2022-1-14669-35,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""HQ Nigerian Army,2022-02-02,Troops of 27 TF Brigade in conjunction with Civilian JTF on Tuesday 1 Feb 2022"";""@TomaszRolbiecki,2022-02-04,I mean, let's look at the recent photos from Ngirboa - even though two dead ISWAP militants""",HQ Nigerian Army;@TomaszRolbiecki,2022-02-02;2022-02-04,"Troops of 27 TF Brigade in conjunction with Civilian JTF on Tuesday 1 Feb 2022;I mean, let's look at the recent photos from Ngirboa - even though two dead ISWAP militants",,1,Ngirbua village,"Girboa village, Yobe State

///

Ngirboa",Yobe state,Gujba lga,11.5402,12.0918,POINT (12.0918 11.5402),146545,Nigeria,NGA,475,Africa,1,1,2022-02-01 00:00:00.000,2022-02-01 00:00:00.000,0,2,0,0,2,2,2,475.0,
434454,NIG-2022-1-14669-38,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""BBC Monitoring Africa,2022-03-21,BBCM Africa Watchlist for 21 March""",BBC Monitoring Africa,2022-03-21,BBCM Africa Watchlist for 21 March,Daily Post,2,Sabon Tumbun village,in Sabon Tumbun area of Lake Chad,Borno state,Monguno lga,12.75148,13.973782,POINT (13.973782 12.75148),147988,Nigeria,NGA,475,Africa,1,4,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,0,0,0,0,0,1,0,475.0,
427825,NIG-2022-1-14669-5,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""BBC Monitoring Africa,2022-02-03,IS claims killing of vigilante commander in Nigeria"";""AllAfrica,2022-02-10,138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report"";""@TomaszRolbiecki,2022-02-04,Sadly, it's not all good news. A CJTF commander was killed by an IED on the Damboa-Biu road""",BBC Monitoring Africa;AllAfrica;@TomaszRolbiecki,2022-02-03;2022-02-10;2022-02-04,"IS claims killing of vigilante commander in Nigeria;138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report;Sadly, it's not all good news. A CJTF commander was killed by an IED on the Damboa-Biu road",IS; media reports,2,Nguma B village,"between Biu and Mandaragirau, to the south of Borno State

///

in Nguma; Damboa-Biu road",Borno state,Biu lga,10.733469,12.360561,POINT (12.360561 10.733469),145105,Nigeria,NGA,475,Africa,1,1,2022-02-02 00:00:00.000,2022-02-02 00:00:00.000,1,0,0,0,1,6,1,475.0,
462269,NIG-2022-1-14669-26.2,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022""",Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022,CrisisWatch,3,Marte lga,Monguno and Marte areas,Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,2,2,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,0,12,0,0,12,13,12,475.0,
431559,NIG-2022-1-14669-32,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""PRNigeria,2022-02-04,25 ISWAP Terrorists Drown in Marte River as Military Bombardments Kill Scores in Lake Chad"";""@TomaszRolbiecki,2022-02-04,And the airstrikes are something they should be worried about. Yesterday and today"";""PRNigeria,2022-02-06,ISWAP Families Relocating as Military Airstrikes Kill Ranking Commanders in Marte""",PRNigeria;@TomaszRolbiecki;PRNigeria,2022-02-04;2022-02-04;2022-02-06,25 ISWAP Terrorists Drown in Marte River as Military Bombardments Kill Scores in Lake Chad;And the airstrikes are something they should be worried about. Yesterday and today;ISWAP Families Relocating as Military Airstrikes Kill Ranking Commanders in Marte,intelligence source,3,Marte lga,"at Bukar Mairam and Jubularam, Abbaganaram and Chikul gudu",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,2,2,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,0,0,0,0,0,7,0,475.0,
431473,NIG-2022-1-14669-29,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Mimi Mefo Info,2022-02-15,Lutte contre Boko Haram : L’armée Nigériane annonce la mort de Mohamed YUSUF"";""PRNigeria,2022-02-04,25 ISWAP Terrorists Drown in Marte River as Military Bombardments Kill Scores in Lake Chad""",Mimi Mefo Info;PRNigeria,2022-02-15;2022-02-04,Lutte contre Boko Haram : L’armée Nigériane annonce la mort de Mohamed YUSUF;25 ISWAP Terrorists Drown in Marte River as Military Bombardments Kill Scores in Lake Chad,Nigerian army,1,Bukar Meram village,in Bukar Mairam; in Marte,Borno state,Marte lga,12.639105,14.057779,POINT (14.057779 12.639105),147989,Nigeria,NGA,475,Africa,2,2,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,0,20,0,0,20,20,20,475.0,
430983,NIG-2022-1-14669-26.1,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022""",Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022,CrisisWatch,3,Monguno lga,Monguno and Marte areas,Borno state,Monguno lga,12.57852,13.61727,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,2,2,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,0,13,0,0,13,12,13,475.0,
430980,NIG-2022-1-14669-25,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022"";""@TomaszRolbiecki,2022-02-04,The most interesting attack was claimed today. There is no other info available""",Crisiswatch;@TomaszRolbiecki,2022-03-01;2022-02-04,Nigeria FEBRUARY 2022;The most interesting attack was claimed today. There is no other info available,CrisisWatch /// IS,1,Malam Fatori village,in Abadam area,Borno state,Abadam lga,13.6734,13.3388,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2022-02-04 00:00:00.000,2022-02-04 00:00:00.000,20,0,0,0,20,20,20,475.0,
430641,NIG-2022-1-14669-21,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2022-02-11,Nigerian army kills 'scores' of Boko Haram militants in Borno"";""Crisiswatch,2022-03-01,Nigeria FEBRUARY 2022""",BBC Monitoring Africa;Crisiswatch,2022-02-11;2022-03-01,Nigerian army kills 'scores' of Boko Haram militants in Borno;Nigeria FEBRUARY 2022,army,1,Dunga Lawanti village,in Dunga Lawanti village near Gubio in Borno State,Borno state,Gubio lga,12.525683,12.905948,POINT (12.905948 12.525683),147986,Nigeria,NGA,475,Africa,1,1,2022-02-10 00:00:00.000,2022-02-10 00:00:00.000,0,2,0,0,2,20,2,475.0,
430757,NIG-2022-1-14669-24.1,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""AllAfrica,2022-02-21,NAF Airstrikes Kill 26 Iswap Terrorists in Lake Chad, Sambisa Forest"";""@TomaszRolbiecki,2022-02-20,According to PRNigeria, NAF launched airstrikes in several areas in Tumbuns"";""PRNigeria,2022-02-20,Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest""",AllAfrica;@TomaszRolbiecki;PRNigeria,2022-02-21;2022-02-20;2022-02-20,"NAF Airstrikes Kill 26 Iswap Terrorists in Lake Chad, Sambisa Forest;According to PRNigeria, NAF launched airstrikes in several areas in Tumbuns;Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest",intelligence source,1,Parisu village,"in Sambisa forest

///

at Parisu and Njimia within Sambisa Forest",Borno state,Gwoza lga,11.332568,13.54742,POINT (13.54742 11.332568),145828,Nigeria,NGA,475,Africa,1,1,2022-02-11 00:00:00.000,2022-02-11 00:00:00.000,0,3,0,0,3,2,3,475.0,
431512,NIG-2022-1-14669-24.2,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""AllAfrica,2022-02-21,NAF Airstrikes Kill 26 Iswap Terrorists in Lake Chad, Sambisa Forest"";""@TomaszRolbiecki,2022-02-20,According to PRNigeria, NAF launched airstrikes in several areas in Tumbuns"";""PRNigeria,2022-02-20,Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest""",AllAfrica;@TomaszRolbiecki;PRNigeria,2022-02-21;2022-02-20;2022-02-20,"NAF Airstrikes Kill 26 Iswap Terrorists in Lake Chad, Sambisa Forest;According to PRNigeria, NAF launched airstrikes in several areas in Tumbuns;Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest",intelligence source,1,Njimia village,"in Sambisa forest

///

at Parisu and Njimia within Sambisa Forest",Borno state,Gwoza lga,11.339547,13.564416,POINT (13.564416 11.339547),145828,Nigeria,NGA,475,Africa,1,1,2022-02-11 00:00:00.000,2022-02-11 00:00:00.000,0,2,0,0,2,3,2,475.0,
431581,NIG-2022-1-14669-23.2,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""AllAfrica,2022-02-21,Military Air Strikes Kill ISWAP's Top Commanders, 21 Insurgents"";""@TomaszRolbiecki,2022-02-20,Tumbun Kaiyowa: https://satellites.pro/Nigeria_map#13.553261,13.442802,16"";""PRNigeria,2022-02-20,Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest""",AllAfrica;@TomaszRolbiecki;PRNigeria,2022-02-21;2022-02-20;2022-02-20,"Military Air Strikes Kill ISWAP's Top Commanders, 21 Insurgents;Tumbun Kaiyowa: https://satellites.pro/Nigeria_map#13.553261,13.442802,16;Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest",a military source,1,Tumbun Kaiyowa village,Tumbun Kaiyowa,Borno state,Abadam lga,13.553369,13.443024,POINT (13.443024 13.553369),149427,Nigeria,NGA,475,Africa,2,4,2022-02-12 00:00:00.000,2022-02-20 00:00:00.000,0,10,0,0,10,11,10,475.0,
430709,NIG-2022-1-14669-23.1,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""AllAfrica,2022-02-21,Military Air Strikes Kill ISWAP's Top Commanders, 21 Insurgents"";""@TomaszRolbiecki,2022-02-20,Tumbun Kaiyowa: https://satellites.pro/Nigeria_map#13.553261,13.442802,16"";""PRNigeria,2022-02-20,Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest""",AllAfrica;@TomaszRolbiecki;PRNigeria,2022-02-21;2022-02-20;2022-02-20,"Military Air Strikes Kill ISWAP's Top Commanders, 21 Insurgents;Tumbun Kaiyowa: https://satellites.pro/Nigeria_map#13.553261,13.442802,16;Military Airstrikes Eliminate Buba-Danfulani, Other ISWAP Commanders at Tumbuns, Sambisa Forest",a military source,1,Tumbun Allura village,Tumbun Allura,Borno state,Abadam lga,13.524385,13.496058,POINT (13.496058 13.524385),149427,Nigeria,NGA,475,Africa,2,4,2022-02-12 00:00:00.000,2022-02-20 00:00:00.000,0,11,0,0,11,10,11,475.0,
430645,NIG-2022-1-14669-22,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Agence France Presse,2022-02-15,Five killed by jihadist landmine in north Nigeria"";""AllAfrica,2022-02-16,5 Killed As Boko Haram IED Explodes in Borno""",Agence France Presse;AllAfrica,2022-02-15;2022-02-16,Five killed by jihadist landmine in north Nigeria;5 Killed As Boko Haram IED Explodes in Borno,two anti-jihadist militia,5,Gamboru-Maiduguri road,"near Maula village; heading to Gamboru in Borno State from the regional capital Maiduguri

///

between Gajibo and Muala area along Gamboru Ngala Road",Borno state,,12.015044,13.832144,POINT (13.832144 12.015044),147268,Nigeria,NGA,475,Africa,1,1,2022-02-14 00:00:00.000,2022-02-14 00:00:00.000,0,0,5,0,5,5,5,475.0,
431508,NIG-2022-1-14669-31,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-02-20,Two more ISWAP claims: 1. Mortar shelling of Gamboru""",@TomaszRolbiecki,2022-02-20,Two more ISWAP claims: 1. Mortar shelling of Gamboru,IS,1,Ajigin village,"in Ajigin, deep inside of Alagarno Forest",Borno state,Damboa lga,11.1694,12.28329,POINT (12.28329 11.1694),145825,Nigeria,NGA,475,Africa,1,2,2022-02-18 00:00:00.000,2022-02-20 00:00:00.000,0,0,0,0,0,1,0,475.0,
431582,NIG-2022-1-14669-34,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2022-02-21,Last night, an ISWAP attack on Gamboru (eastern Borno) dislodged troops stationed in a military"";""@TomaszRolbiecki,2022-02-21,According to local sources (if I understand things correctly), two people were killed""",@TomaszRolbiecki;@TomaszRolbiecki,2022-02-21;2022-02-21,"Last night, an ISWAP attack on Gamboru (eastern Borno) dislodged troops stationed in a military;According to local sources (if I understand things correctly), two people were killed",local sources,1,Gamboru town,Gamboru (eastern Borno),Borno state,Ngala lga,12.37066,14.21731,POINT (14.21731 12.37066),147269,Nigeria,NGA,475,Africa,1,1,2022-02-20 00:00:00.000,2022-02-20 00:00:00.000,0,0,0,2,2,2,2,475.0,
431609,NIG-2022-1-14669-36,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2022-02-21,Meanwhile, NA used an apparent clash between ISWAP and JAS in Mandara Mountains and killed"";""HQ Nigerian Army,2022-02-21,BREAKING NEWS""",@TomaszRolbiecki;HQ Nigerian Army,2022-02-21;2022-02-21,"Meanwhile, NA used an apparent clash between ISWAP and JAS in Mandara Mountains and killed;BREAKING NEWS",Nigerian army,5,Mandara Mountains,in Mandara Mountains,Adamawa state,,10.170877,13.385249,POINT (13.385249 10.170877),144387,Nigeria,NGA,475,Africa,1,1,2022-02-21 00:00:00.000,2022-02-21 00:00:00.000,0,0,0,0,0,40,0,475.0,
433234,NIG-2022-1-14669-37,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Daily Trust,2022-03-01,MNJTF Neutralises Boko Haram Terrorists On Nigeria, Cameroon Borders""",Daily Trust,2022-03-01,"MNJTF Neutralises Boko Haram Terrorists On Nigeria, Cameroon Borders",Chief of Military Public Information headquarters,2,Kirawa town,in Vretet-Zamga-Ngoshe triangle in the general area of Kirawa on the Nigeria /Cameroon borders,Borno state,Gwoza lga,11.189764,13.911289,POINT (13.911289 11.189764),145828,Nigeria,NGA,475,Africa,2,2,2022-02-23 00:00:00.000,2022-02-27 00:00:00.000,0,0,0,0,0,3,0,475.0,
437442,NIG-2022-1-14669-67,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""This Day,2022-03-08,Troops Vanquish 17 Insurgents as Boko Haram, ISWAP Clash Claims Scores of Terrorists""",This Day,2022-03-08,"Troops Vanquish 17 Insurgents as Boko Haram, ISWAP Clash Claims Scores of Terrorists","Theatre Commander, Operation Hadin Kai, North-east Joint Task Force",1,Damasak village,"in Damasak, Mobbar Local Government Area of Borno State",Borno state,Mobbar lga,13.09771,12.4952,POINT (12.4952 13.09771),148705,Nigeria,NGA,475,Africa,1,1,2022-03-06 00:00:00.000,2022-03-06 00:00:00.000,0,17,0,0,17,17,0,475.0,
437429,NIG-2022-1-14669-66,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Daily Trust,2022-03-08,Troops Kill Insurgents, Repel Attack On Borno Town""",Daily Trust,2022-03-08,"Troops Kill Insurgents, Repel Attack On Borno Town",vigilante source; top military source,1,Damboa town,Damboa town in Borno State,Borno state,Damboa lga,11.15604,12.75758,POINT (12.75758 11.15604),145826,Nigeria,NGA,475,Africa,1,1,2022-03-07 00:00:00.000,2022-03-07 00:00:00.000,0,3,0,0,3,3,3,475.0,
434570,NIG-2022-1-14669-40,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Crisiswatch,2022-04-01,Cameroon MARCH 2022""",Crisiswatch,2022-04-01,Cameroon MARCH 2022,CrisisWatch,1,Wulgo village,"in Wulgo locality, Borno state, Nigeria",Borno state,Ngala lga,12.483371,14.183386,POINT (14.183386 12.483371),147269,Nigeria,NGA,475,Africa,1,1,2022-03-08 00:00:00.000,2022-03-08 00:00:00.000,1,0,0,0,1,1,1,475.0,
